id,X,input,output,out_i,rules
90,11,-2_1_-6_-11,-2_-2_-6_-8_-30_-48_-210_-384_-1890_-3840_-20790_-46080_-270270_-645120_-4054050_-10321920_-68918850_-185794560_-1309458150_-3715891200,-46080,0100100110100000_100_000000
90,12,-2_1_-6_-11,-2_-2_-6_-8_-30_-48_-210_-384_-1890_-3840_-20790_-46080_-270270_-645120_-4054050_-10321920_-68918850_-185794560_-1309458150_-3715891200,-270270,0100100110100000_100_000000
90,13,-2_1_-6_-11,-2_-2_-6_-8_-30_-48_-210_-384_-1890_-3840_-20790_-46080_-270270_-645120_-4054050_-10321920_-68918850_-185794560_-1309458150_-3715891200,-645120,0100100110100000_100_000000
90,14,-2_1_-6_-11,-2_-2_-6_-8_-30_-48_-210_-384_-1890_-3840_-20790_-46080_-270270_-645120_-4054050_-10321920_-68918850_-185794560_-1309458150_-3715891200,-4054050,0100100110100000_100_000000
90,15,-2_1_-6_-11,-2_-2_-6_-8_-30_-48_-210_-384_-1890_-3840_-20790_-46080_-270270_-645120_-4054050_-10321920_-68918850_-185794560_-1309458150_-3715891200,-10321920,0100100110100000_100_000000
90,16,-2_1_-6_-11,-2_-2_-6_-8_-30_-48_-210_-384_-1890_-3840_-20790_-46080_-270270_-645120_-4054050_-10321920_-68918850_-185794560_-1309458150_-3715891200,-68918850,0100100110100000_100_000000
90,17,-2_1_-6_-11,-2_-2_-6_-8_-30_-48_-210_-384_-1890_-3840_-20790_-46080_-270270_-645120_-4054050_-10321920_-68918850_-185794560_-1309458150_-3715891200,-185794560,0100100110100000_100_000000
90,18,-2_1_-6_-11,-2_-2_-6_-8_-30_-48_-210_-384_-1890_-3840_-20790_-46080_-270270_-645120_-4054050_-10321920_-68918850_-185794560_-1309458150_-3715891200,-1309458150,0100100110100000_100_000000
90,19,-2_1_-6_-11,-2_-2_-6_-8_-30_-48_-210_-384_-1890_-3840_-20790_-46080_-270270_-645120_-4054050_-10321920_-68918850_-185794560_-1309458150_-3715891200,-3715891200,0100100110100000_100_000000
91,0,-2_1_-6_-11,-2_-2_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-2,0100200010200000_100_000000
91,1,-2_1_-6_-11,-2_-2_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-2,0100200010200000_100_000000
91,2,-2_1_-6_-11,-2_-2_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-6,0100200010200000_100_000000
91,3,-2_1_-6_-11,-2_-2_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-8,0100200010200000_100_000000
91,4,-2_1_-6_-11,-2_-2_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-10,0100200010200000_100_000000
91,5,-2_1_-6_-11,-2_-2_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-12,0100200010200000_100_000000
91,6,-2_1_-6_-11,-2_-2_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-14,0100200010200000_100_000000
91,7,-2_1_-6_-11,-2_-2_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-16,0100200010200000_100_000000
91,8,-2_1_-6_-11,-2_-2_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-18,0100200010200000_100_000000
91,9,-2_1_-6_-11,-2_-2_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-20,0100200010200000_100_000000
91,10,-2_1_-6_-11,-2_-2_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-22,0100200010200000_100_000000
91,11,-2_1_-6_-11,-2_-2_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-24,0100200010200000_100_000000
91,12,-2_1_-6_-11,-2_-2_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-26,0100200010200000_100_000000
91,13,-2_1_-6_-11,-2_-2_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-28,0100200010200000_100_000000
91,14,-2_1_-6_-11,-2_-2_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-30,0100200010200000_100_000000
91,15,-2_1_-6_-11,-2_-2_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-32,0100200010200000_100_000000
91,16,-2_1_-6_-11,-2_-2_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-34,0100200010200000_100_000000
91,17,-2_1_-6_-11,-2_-2_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-36,0100200010200000_100_000000
91,18,-2_1_-6_-11,-2_-2_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-38,0100200010200000_100_000000
91,19,-2_1_-6_-11,-2_-2_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-40,0100200010200000_100_000000
92,0,-2_1_-6_-11,-2_-2_-6_-6_-18_-18_-54_-54_-162_-162_-486_-486_-1458_-1458_-4374_-4374_-13122_-13122_-39366_-39366,-2,0100100100110000_100_000000
92,1,-2_1_-6_-11,-2_-2_-6_-6_-18_-18_-54_-54_-162_-162_-486_-486_-1458_-1458_-4374_-4374_-13122_-13122_-39366_-39366,-2,0100100100110000_100_000000
92,2,-2_1_-6_-11,-2_-2_-6_-6_-18_-18_-54_-54_-162_-162_-486_-486_-1458_-1458_-4374_-4374_-13122_-13122_-39366_-39366,-6,0100100100110000_100_000000
92,3,-2_1_-6_-11,-2_-2_-6_-6_-18_-18_-54_-54_-162_-162_-486_-486_-1458_-1458_-4374_-4374_-13122_-13122_-39366_-39366,-6,0100100100110000_100_000000
92,4,-2_1_-6_-11,-2_-2_-6_-6_-18_-18_-54_-54_-162_-162_-486_-486_-1458_-1458_-4374_-4374_-13122_-13122_-39366_-39366,-18,0100100100110000_100_000000
92,5,-2_1_-6_-11,-2_-2_-6_-6_-18_-18_-54_-54_-162_-162_-486_-486_-1458_-1458_-4374_-4374_-13122_-13122_-39366_-39366,-18,0100100100110000_100_000000
92,6,-2_1_-6_-11,-2_-2_-6_-6_-18_-18_-54_-54_-162_-162_-486_-486_-1458_-1458_-4374_-4374_-13122_-13122_-39366_-39366,-54,0100100100110000_100_000000
92,7,-2_1_-6_-11,-2_-2_-6_-6_-18_-18_-54_-54_-162_-162_-486_-486_-1458_-1458_-4374_-4374_-13122_-13122_-39366_-39366,-54,0100100100110000_100_000000
92,8,-2_1_-6_-11,-2_-2_-6_-6_-18_-18_-54_-54_-162_-162_-486_-486_-1458_-1458_-4374_-4374_-13122_-13122_-39366_-39366,-162,0100100100110000_100_000000
92,9,-2_1_-6_-11,-2_-2_-6_-6_-18_-18_-54_-54_-162_-162_-486_-486_-1458_-1458_-4374_-4374_-13122_-13122_-39366_-39366,-162,0100100100110000_100_000000
92,10,-2_1_-6_-11,-2_-2_-6_-6_-18_-18_-54_-54_-162_-162_-486_-486_-1458_-1458_-4374_-4374_-13122_-13122_-39366_-39366,-486,0100100100110000_100_000000
92,11,-2_1_-6_-11,-2_-2_-6_-6_-18_-18_-54_-54_-162_-162_-486_-486_-1458_-1458_-4374_-4374_-13122_-13122_-39366_-39366,-486,0100100100110000_100_000000
92,12,-2_1_-6_-11,-2_-2_-6_-6_-18_-18_-54_-54_-162_-162_-486_-486_-1458_-1458_-4374_-4374_-13122_-13122_-39366_-39366,-1458,0100100100110000_100_000000
92,13,-2_1_-6_-11,-2_-2_-6_-6_-18_-18_-54_-54_-162_-162_-486_-486_-1458_-1458_-4374_-4374_-13122_-13122_-39366_-39366,-1458,0100100100110000_100_000000
92,14,-2_1_-6_-11,-2_-2_-6_-6_-18_-18_-54_-54_-162_-162_-486_-486_-1458_-1458_-4374_-4374_-13122_-13122_-39366_-39366,-4374,0100100100110000_100_000000
92,15,-2_1_-6_-11,-2_-2_-6_-6_-18_-18_-54_-54_-162_-162_-486_-486_-1458_-1458_-4374_-4374_-13122_-13122_-39366_-39366,-4374,0100100100110000_100_000000
92,16,-2_1_-6_-11,-2_-2_-6_-6_-18_-18_-54_-54_-162_-162_-486_-486_-1458_-1458_-4374_-4374_-13122_-13122_-39366_-39366,-13122,0100100100110000_100_000000
92,17,-2_1_-6_-11,-2_-2_-6_-6_-18_-18_-54_-54_-162_-162_-486_-486_-1458_-1458_-4374_-4374_-13122_-13122_-39366_-39366,-13122,0100100100110000_100_000000
92,18,-2_1_-6_-11,-2_-2_-6_-6_-18_-18_-54_-54_-162_-162_-486_-486_-1458_-1458_-4374_-4374_-13122_-13122_-39366_-39366,-39366,0100100100110000_100_000000
92,19,-2_1_-6_-11,-2_-2_-6_-6_-18_-18_-54_-54_-162_-162_-486_-486_-1458_-1458_-4374_-4374_-13122_-13122_-39366_-39366,-39366,0100100100110000_100_000000
93,0,-2_1_-6_-11,0_1_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,0,1100100020100100_100_000000
93,1,-2_1_-6_-11,0_1_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,1,1100100020100100_100_000000
93,2,-2_1_-6_-11,0_1_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-6,1100100020100100_100_000000
93,3,-2_1_-6_-11,0_1_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-8,1100100020100100_100_000000
93,4,-2_1_-6_-11,0_1_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-10,1100100020100100_100_000000
93,5,-2_1_-6_-11,0_1_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-12,1100100020100100_100_000000
93,6,-2_1_-6_-11,0_1_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-14,1100100020100100_100_000000
93,7,-2_1_-6_-11,0_1_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-16,1100100020100100_100_000000
93,8,-2_1_-6_-11,0_1_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-18,1100100020100100_100_000000
93,9,-2_1_-6_-11,0_1_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-20,1100100020100100_100_000000
93,10,-2_1_-6_-11,0_1_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-22,1100100020100100_100_000000
93,11,-2_1_-6_-11,0_1_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-24,1100100020100100_100_000000
93,12,-2_1_-6_-11,0_1_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-26,1100100020100100_100_000000
93,13,-2_1_-6_-11,0_1_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-28,1100100020100100_100_000000
93,14,-2_1_-6_-11,0_1_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-30,1100100020100100_100_000000
93,15,-2_1_-6_-11,0_1_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-32,1100100020100100_100_000000
93,16,-2_1_-6_-11,0_1_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-34,1100100020100100_100_000000
93,17,-2_1_-6_-11,0_1_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-36,1100100020100100_100_000000
93,18,-2_1_-6_-11,0_1_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-38,1100100020100100_100_000000
93,19,-2_1_-6_-11,0_1_-6_-8_-10_-12_-14_-16_-18_-20_-22_-24_-26_-28_-30_-32_-34_-36_-38_-40,-40,1100100020100100_100_000000
94,0,-2_1_-6_-11,1_1_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6,1,0100100001110000_100_000000
94,1,-2_1_-6_-11,1_1_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6,1,0100100001110000_100_000000
94,2,-2_1_-6_-11,1_1_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6,-6,0100100001110000_100_000000
94,3,-2_1_-6_-11,1_1_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6,-6,0100100001110000_100_000000
94,4,-2_1_-6_-11,1_1_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6,-6,0100100001110000_100_000000
94,5,-2_1_-6_-11,1_1_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6,-6,0100100001110000_100_000000
94,6,-2_1_-6_-11,1_1_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6,-6,0100100001110000_100_000000
94,7,-2_1_-6_-11,1_1_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6,-6,0100100001110000_100_000000
94,8,-2_1_-6_-11,1_1_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6,-6,0100100001110000_100_000000
94,9,-2_1_-6_-11,1_1_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6,-6,0100100001110000_100_000000
94,10,-2_1_-6_-11,1_1_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6,-6,0100100001110000_100_000000
94,11,-2_1_-6_-11,1_1_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6,-6,0100100001110000_100_000000
94,12,-2_1_-6_-11,1_1_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6,-6,0100100001110000_100_000000
94,13,-2_1_-6_-11,1_1_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6,-6,0100100001110000_100_000000
94,14,-2_1_-6_-11,1_1_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6,-6,0100100001110000_100_000000
94,15,-2_1_-6_-11,1_1_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6,-6,0100100001110000_100_000000
94,16,-2_1_-6_-11,1_1_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6,-6,0100100001110000_100_000000
94,17,-2_1_-6_-11,1_1_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6,-6,0100100001110000_100_000000
94,18,-2_1_-6_-11,1_1_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6,-6,0100100001110000_100_000000
94,19,-2_1_-6_-11,1_1_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6_-6,-6,0100100001110000_100_000000
95,0,-2_1_-6_-11,1_1_-6_-8_60_96_-840_-1536_15120_30720_-332640_-737280_8648640_20643840_-259459200_-660602880_8821612800_23781703680_-335221286400_-951268147200,1,0200100111100000_100_000000
95,1,-2_1_-6_-11,1_1_-6_-8_60_96_-840_-1536_15120_30720_-332640_-737280_8648640_20643840_-259459200_-660602880_8821612800_23781703680_-335221286400_-951268147200,1,0200100111100000_100_000000
95,2,-2_1_-6_-11,1_1_-6_-8_60_96_-840_-1536_15120_30720_-332640_-737280_8648640_20643840_-259459200_-660602880_8821612800_23781703680_-335221286400_-951268147200,-6,0200100111100000_100_000000
95,3,-2_1_-6_-11,1_1_-6_-8_60_96_-840_-1536_15120_30720_-332640_-737280_8648640_20643840_-259459200_-660602880_8821612800_23781703680_-335221286400_-951268147200,-8,0200100111100000_100_000000
95,4,-2_1_-6_-11,1_1_-6_-8_60_96_-840_-1536_15120_30720_-332640_-737280_8648640_20643840_-259459200_-660602880_8821612800_23781703680_-335221286400_-951268147200,60,0200100111100000_100_000000
95,5,-2_1_-6_-11,1_1_-6_-8_60_96_-840_-1536_15120_30720_-332640_-737280_8648640_20643840_-259459200_-660602880_8821612800_23781703680_-335221286400_-951268147200,96,0200100111100000_100_000000
95,6,-2_1_-6_-11,1_1_-6_-8_60_96_-840_-1536_15120_30720_-332640_-737280_8648640_20643840_-259459200_-660602880_8821612800_23781703680_-335221286400_-951268147200,-840,0200100111100000_100_000000
95,7,-2_1_-6_-11,1_1_-6_-8_60_96_-840_-1536_15120_30720_-332640_-737280_8648640_20643840_-259459200_-660602880_8821612800_23781703680_-335221286400_-951268147200,-1536,0200100111100000_100_000000
95,8,-2_1_-6_-11,1_1_-6_-8_60_96_-840_-1536_15120_30720_-332640_-737280_8648640_20643840_-259459200_-660602880_8821612800_23781703680_-335221286400_-951268147200,15120,0200100111100000_100_000000
95,9,-2_1_-6_-11,1_1_-6_-8_60_96_-840_-1536_15120_30720_-332640_-737280_8648640_20643840_-259459200_-660602880_8821612800_23781703680_-335221286400_-951268147200,30720,0200100111100000_100_000000
95,10,-2_1_-6_-11,1_1_-6_-8_60_96_-840_-1536_15120_30720_-332640_-737280_8648640_20643840_-259459200_-660602880_8821612800_23781703680_-335221286400_-951268147200,-332640,0200100111100000_100_000000
95,11,-2_1_-6_-11,1_1_-6_-8_60_96_-840_-1536_15120_30720_-332640_-737280_8648640_20643840_-259459200_-660602880_8821612800_23781703680_-335221286400_-951268147200,-737280,0200100111100000_100_000000
95,12,-2_1_-6_-11,1_1_-6_-8_60_96_-840_-1536_15120_30720_-332640_-737280_8648640_20643840_-259459200_-660602880_8821612800_23781703680_-335221286400_-951268147200,8648640,0200100111100000_100_000000
95,13,-2_1_-6_-11,1_1_-6_-8_60_96_-840_-1536_15120_30720_-332640_-737280_8648640_20643840_-259459200_-660602880_8821612800_23781703680_-335221286400_-951268147200,20643840,0200100111100000_100_000000
95,14,-2_1_-6_-11,1_1_-6_-8_60_96_-840_-1536_15120_30720_-332640_-737280_8648640_20643840_-259459200_-660602880_8821612800_23781703680_-335221286400_-951268147200,-259459200,0200100111100000_100_000000
95,15,-2_1_-6_-11,1_1_-6_-8_60_96_-840_-1536_15120_30720_-332640_-737280_8648640_20643840_-259459200_-660602880_8821612800_23781703680_-335221286400_-951268147200,-660602880,0200100111100000_100_000000
95,16,-2_1_-6_-11,1_1_-6_-8_60_96_-840_-1536_15120_30720_-332640_-737280_8648640_20643840_-259459200_-660602880_8821612800_23781703680_-335221286400_-951268147200,8821612800,0200100111100000_100_000000
95,17,-2_1_-6_-11,1_1_-6_-8_60_96_-840_-1536_15120_30720_-332640_-737280_8648640_20643840_-259459200_-660602880_8821612800_23781703680_-335221286400_-951268147200,23781703680,0200100111100000_100_000000
95,18,-2_1_-6_-11,1_1_-6_-8_60_96_-840_-1536_15120_30720_-332640_-737280_8648640_20643840_-259459200_-660602880_8821612800_23781703680_-335221286400_-951268147200,-335221286400,0200100111100000_100_000000
95,19,-2_1_-6_-11,1_1_-6_-8_60_96_-840_-1536_15120_30720_-332640_-737280_8648640_20643840_-259459200_-660602880_8821612800_23781703680_-335221286400_-951268147200,-951268147200,0200100111100000_100_000000
96,0,-2_1_-6_-11,-2_-2_-6_-8_-30_0_-30_0_-90_0_-450_0_-450_0_-1350_0_-6750_0_-6750_0,-2,1100100110100010_100_000000
96,1,-2_1_-6_-11,-2_-2_-6_-8_-30_0_-30_0_-90_0_-450_0_-450_0_-1350_0_-6750_0_-6750_0,-2,1100100110100010_100_000000
96,2,-2_1_-6_-11,-2_-2_-6_-8_-30_0_-30_0_-90_0_-450_0_-450_0_-1350_0_-6750_0_-6750_0,-6,1100100110100010_100_000000
96,3,-2_1_-6_-11,-2_-2_-6_-8_-30_0_-30_0_-90_0_-450_0_-450_0_-1350_0_-6750_0_-6750_0,-8,1100100110100010_100_000000
96,4,-2_1_-6_-11,-2_-2_-6_-8_-30_0_-30_0_-90_0_-450_0_-450_0_-1350_0_-6750_0_-6750_0,-30,1100100110100010_100_000000
96,5,-2_1_-6_-11,-2_-2_-6_-8_-30_0_-30_0_-90_0_-450_0_-450_0_-1350_0_-6750_0_-6750_0,0,1100100110100010_100_000000
96,6,-2_1_-6_-11,-2_-2_-6_-8_-30_0_-30_0_-90_0_-450_0_-450_0_-1350_0_-6750_0_-6750_0,-30,1100100110100010_100_000000
96,7,-2_1_-6_-11,-2_-2_-6_-8_-30_0_-30_0_-90_0_-450_0_-450_0_-1350_0_-6750_0_-6750_0,0,1100100110100010_100_000000
96,8,-2_1_-6_-11,-2_-2_-6_-8_-30_0_-30_0_-90_0_-450_0_-450_0_-1350_0_-6750_0_-6750_0,-90,1100100110100010_100_000000
96,9,-2_1_-6_-11,-2_-2_-6_-8_-30_0_-30_0_-90_0_-450_0_-450_0_-1350_0_-6750_0_-6750_0,0,1100100110100010_100_000000
96,10,-2_1_-6_-11,-2_-2_-6_-8_-30_0_-30_0_-90_0_-450_0_-450_0_-1350_0_-6750_0_-6750_0,-450,1100100110100010_100_000000
96,11,-2_1_-6_-11,-2_-2_-6_-8_-30_0_-30_0_-90_0_-450_0_-450_0_-1350_0_-6750_0_-6750_0,0,1100100110100010_100_000000
96,12,-2_1_-6_-11,-2_-2_-6_-8_-30_0_-30_0_-90_0_-450_0_-450_0_-1350_0_-6750_0_-6750_0,-450,1100100110100010_100_000000
96,13,-2_1_-6_-11,-2_-2_-6_-8_-30_0_-30_0_-90_0_-450_0_-450_0_-1350_0_-6750_0_-6750_0,0,1100100110100010_100_000000
96,14,-2_1_-6_-11,-2_-2_-6_-8_-30_0_-30_0_-90_0_-450_0_-450_0_-1350_0_-6750_0_-6750_0,-1350,1100100110100010_100_000000
96,15,-2_1_-6_-11,-2_-2_-6_-8_-30_0_-30_0_-90_0_-450_0_-450_0_-1350_0_-6750_0_-6750_0,0,1100100110100010_100_000000
96,16,-2_1_-6_-11,-2_-2_-6_-8_-30_0_-30_0_-90_0_-450_0_-450_0_-1350_0_-6750_0_-6750_0,-6750,1100100110100010_100_000000
96,17,-2_1_-6_-11,-2_-2_-6_-8_-30_0_-30_0_-90_0_-450_0_-450_0_-1350_0_-6750_0_-6750_0,0,1100100110100010_100_000000
96,18,-2_1_-6_-11,-2_-2_-6_-8_-30_0_-30_0_-90_0_-450_0_-450_0_-1350_0_-6750_0_-6750_0,-6750,1100100110100010_100_000000
96,19,-2_1_-6_-11,-2_-2_-6_-8_-30_0_-30_0_-90_0_-450_0_-450_0_-1350_0_-6750_0_-6750_0,0,1100100110100010_100_000000
97,0,-1_3_8_4,-7_3_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20,-7,0001000110010001_010_000000
97,1,-1_3_8_4,-7_3_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20,3,0001000110010001_010_000000
97,2,-1_3_8_4,-7_3_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20,3,0001000110010001_010_000000
97,3,-1_3_8_4,-7_3_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20,4,0001000110010001_010_000000
97,4,-1_3_8_4,-7_3_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20,5,0001000110010001_010_000000
97,5,-1_3_8_4,-7_3_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20,6,0001000110010001_010_000000
97,6,-1_3_8_4,-7_3_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20,7,0001000110010001_010_000000
97,7,-1_3_8_4,-7_3_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20,8,0001000110010001_010_000000
97,8,-1_3_8_4,-7_3_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20,9,0001000110010001_010_000000
97,9,-1_3_8_4,-7_3_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20,10,0001000110010001_010_000000
97,10,-1_3_8_4,-7_3_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20,11,0001000110010001_010_000000
97,11,-1_3_8_4,-7_3_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20,12,0001000110010001_010_000000
97,12,-1_3_8_4,-7_3_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20,13,0001000110010001_010_000000
97,13,-1_3_8_4,-7_3_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20,14,0001000110010001_010_000000
97,14,-1_3_8_4,-7_3_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20,15,0001000110010001_010_000000
97,15,-1_3_8_4,-7_3_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20,16,0001000110010001_010_000000
97,16,-1_3_8_4,-7_3_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20,17,0001000110010001_010_000000
97,17,-1_3_8_4,-7_3_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20,18,0001000110010001_010_000000
97,18,-1_3_8_4,-7_3_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20,19,0001000110010001_010_000000
97,19,-1_3_8_4,-7_3_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20,20,0001000110010001_010_000000
98,0,-1_3_8_4,1_3_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4,1,0001001000012000_010_000000
98,1,-1_3_8_4,1_3_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4,3,0001001000012000_010_000000
98,2,-1_3_8_4,1_3_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4,4,0001001000012000_010_000000
98,3,-1_3_8_4,1_3_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4,4,0001001000012000_010_000000
98,4,-1_3_8_4,1_3_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4,4,0001001000012000_010_000000
98,5,-1_3_8_4,1_3_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4,4,0001001000012000_010_000000
98,6,-1_3_8_4,1_3_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4,4,0001001000012000_010_000000
